state,Year,Month,coverage,Variable,value
MT,2023,3,hospital,inpatient_beds_used,1919.0
MT,2023,3,hospital,inpatient_beds_used_covid,1888.0
MT,2023,3,patients,inpatient_beds,80813.0
MT,2023,3,patients,inpatient_beds_used,51772.0
MT,2023,3,patients,inpatient_beds_used_covid,1657.0
MT,2023,4,hospital,inpatient_beds,1890.0
MT,2023,4,hospital,inpatient_beds_used,1890.0
MT,2023,4,hospital,inpatient_beds_used_covid,1860.0
MT,2023,4,patients,inpatient_beds,79099.0
MT,2023,4,patients,inpatient_beds_used,50165.0
MT,2023,4,patients,inpatient_beds_used_covid,955.0
MT,2023,5,hospital,inpatient_beds,1950.0
MT,2023,5,hospital,inpatient_beds_used,1950.0
MT,2023,5,hospital,inpatient_beds_used_covid,1919.0
MT,2023,5,patients,inpatient_beds,80941.0
MT,2023,5,patients,inpatient_beds_used,51606.0
MT,2023,5,patients,inpatient_beds_used_covid,471.0
MT,2023,6,hospital,inpatient_beds,1887.0
MT,2023,6,hospital,inpatient_beds_used,1887.0
MT,2023,6,hospital,inpatient_beds_used_covid,1417.0
MT,2023,6,patients,inpatient_beds,78941.0
MT,2023,6,patients,inpatient_beds_used,49385.0
MT,2023,6,patients,inpatient_beds_used_covid,213.0
MT,2023,7,hospital,inpatient_beds,1910.0
MT,2023,7,hospital,inpatient_beds_used,1910.0
MT,2023,7,hospital,inpatient_beds_used_covid,259.0
MT,2023,7,patients,inpatient_beds,80470.0
MT,2023,7,patients,inpatient_beds_used,50869.0
MT,2023,7,patients,inpatient_beds_used_covid,166.0
MT,2023,8,hospital,inpatient_beds,1918.0
MT,2023,8,hospital,inpatient_beds_used,1918.0
MT,2023,8,hospital,inpatient_beds_used_covid,259.0
MT,2023,8,patients,inpatient_beds,80184.0
MT,2023,8,patients,inpatient_beds_used,50041.0
MT,2023,8,patients,inpatient_beds_used_covid,269.0
MT,2023,9,hospital,inpatient_beds,1870.0
MT,2023,9,hospital,inpatient_beds_used,1870.0
MT,2023,9,hospital,inpatient_beds_used_covid,268.0
MT,2023,9,patients,inpatient_beds,78399.0
MT,2023,9,patients,inpatient_beds_used,50836.0
MT,2023,9,patients,inpatient_beds_used_covid,616.0
MT,2023,10,hospital,inpatient_beds,1740.0
MT,2023,10,hospital,inpatient_beds_used,1740.0
MT,2023,10,hospital,inpatient_beds_used_covid,219.0
MT,2023,10,patients,inpatient_beds,72980.0
MT,2023,10,patients,inpatient_beds_used,46174.0
MT,2023,10,patients,inpatient_beds_used_covid,668.0
NC,2020,1,hospital,inpatient_beds,31.0
NC,2020,1,hospital,inpatient_beds_used,30.0
NC,2020,1,hospital,inpatient_beds_used_covid,31.0
NC,2020,1,patients,inpatient_beds,2232.0
NC,2020,1,patients,inpatient_beds_used,1582.0
NC,2020,1,patients,inpatient_beds_used_covid,0.0
NC,2020,2,hospital,inpatient_beds,29.0
NC,2020,2,hospital,inpatient_beds_used,29.0
NC,2020,2,hospital,inpatient_beds_used_covid,29.0
NC,2020,2,patients,inpatient_beds,2088.0
NC,2020,2,patients,inpatient_beds_used,1547.0
NC,2020,2,patients,inpatient_beds_used_covid,0.0
NC,2020,3,hospital,inpatient_beds,145.0
NC,2020,3,hospital,inpatient_beds_used,117.0
NC,2020,3,hospital,inpatient_beds_used_covid,145.0
NC,2020,3,patients,inpatient_beds,18494.0
NC,2020,3,patients,inpatient_beds_used,11226.0
NC,2020,3,patients,inpatient_beds_used_covid,414.0
NC,2020,4,hospital,inpatient_beds,2016.0
NC,2020,4,hospital,inpatient_beds_used,2017.0
NC,2020,4,hospital,inpatient_beds_used_covid,2076.0
NC,2020,4,patients,inpatient_beds,374362.0
NC,2020,4,patients,inpatient_beds_used,223821.0
NC,2020,4,patients,inpatient_beds_used_covid,12868.0
NC,2020,5,hospital,inpatient_beds,3675.0
NC,2020,5,hospital,inpatient_beds_used,3598.0
NC,2020,5,hospital,inpatient_beds_used_covid,3736.0
NC,2020,5,patients,inpatient_beds,686608.0
NC,2020,5,patients,inpatient_beds_used,553522.0
NC,2020,5,patients,inpatient_beds_used_covid,22443.0
NC,2020,6,hospital,inpatient_beds,3619.0
NC,2020,6,hospital,inpatient_beds_used,3476.0
NC,2020,6,hospital,inpatient_beds_used_covid,3584.0
NC,2020,6,patients,inpatient_beds,753420.0
NC,2020,6,patients,inpatient_beds_used,597704.0
NC,2020,6,patients,inpatient_beds_used_covid,31282.0
NC,2020,7,hospital,inpatient_beds,3268.0
NC,2020,7,hospital,inpatient_beds_used,3191.0
NC,2020,7,hospital,inpatient_beds_used_covid,3665.0
NC,2020,7,patients,inpatient_beds,604718.0
NC,2020,7,patients,inpatient_beds_used,472542.0
NC,2020,7,patients,inpatient_beds_used_covid,45706.0
NC,2020,8,hospital,inpatient_beds,3701.0
NC,2020,8,hospital,inpatient_beds_used,3732.0
NC,2020,8,hospital,inpatient_beds_used_covid,3686.0
NC,2020,8,patients,inpatient_beds,686610.0
NC,2020,8,patients,inpatient_beds_used,564608.0
NC,2020,8,patients,inpatient_beds_used_covid,41327.0
NC,2020,9,hospital,inpatient_beds,3746.0
NC,2020,9,hospital,inpatient_beds_used,3758.0
NC,2020,9,hospital,inpatient_beds_used_covid,3639.0
NC,2020,9,patients,inpatient_beds,678423.0
NC,2020,9,patients,inpatient_beds_used,448439.0
NC,2020,9,patients,inpatient_beds_used_covid,34064.0
NC,2020,10,hospital,inpatient_beds,3942.0
NC,2020,10,hospital,inpatient_beds_used,3952.0
NC,2020,10,hospital,inpatient_beds_used_covid,3807.0
NC,2020,10,patients,inpatient_beds,722104.0
NC,2020,10,patients,inpatient_beds_used,547075.0
NC,2020,10,patients,inpatient_beds_used_covid,44251.0
NC,2020,11,hospital,inpatient_beds,3834.0
NC,2020,11,hospital,inpatient_beds_used,3834.0
NC,2020,11,hospital,inpatient_beds_used_covid,3714.0
NC,2020,11,patients,inpatient_beds,701470.0
NC,2020,11,patients,inpatient_beds_used,519214.0
NC,2020,11,patients,inpatient_beds_used_covid,54771.0
NC,2020,12,hospital,inpatient_beds,3985.0
NC,2020,12,hospital,inpatient_beds_used,3985.0
NC,2020,12,hospital,inpatient_beds_used_covid,3861.0
NC,2020,12,patients,inpatient_beds,728222.0
NC,2020,12,patients,inpatient_beds_used,553567.0
NC,2020,12,patients,inpatient_beds_used_covid,91201.0
NC,2021,1,hospital,inpatient_beds,3986.0
NC,2021,1,hospital,inpatient_beds_used,3985.0
NC,2021,1,hospital,inpatient_beds_used_covid,3862.0
NC,2021,1,patients,inpatient_beds,732829.0
NC,2021,1,patients,inpatient_beds_used,563306.0
NC,2021,1,patients,inpatient_beds_used_covid,112322.0
NC,2021,2,hospital,inpatient_beds,3592.0
NC,2021,2,hospital,inpatient_beds_used,3592.0
NC,2021,2,hospital,inpatient_beds_used_covid,3480.0
NC,2021,2,patients,inpatient_beds,664664.0
NC,2021,2,patients,inpatient_beds_used,498246.0
NC,2021,2,patients,inpatient_beds_used_covid,56051.0
NC,2021,3,hospital,inpatient_beds,3957.0
NC,2021,3,hospital,inpatient_beds_used,3957.0
NC,2021,3,hospital,inpatient_beds_used_covid,3833.0
NC,2021,3,patients,inpatient_beds,732776.0
NC,2021,3,patients,inpatient_beds_used,542778.0
NC,2021,3,patients,inpatient_beds_used_covid,32946.0
NC,2021,4,hospital,inpatient_beds,3855.0
NC,2021,4,hospital,inpatient_beds_used,3855.0
NC,2021,4,hospital,inpatient_beds_used_covid,3735.0
NC,2021,4,patients,inpatient_beds,707711.0
NC,2021,4,patients,inpatient_beds_used,530764.0
NC,2021,4,patients,inpatient_beds_used_covid,33223.0
NC,2021,5,hospital,inpatient_beds,3978.0
NC,2021,5,hospital,inpatient_beds_used,3977.0
NC,2021,5,hospital,inpatient_beds_used_covid,3852.0
NC,2021,5,patients,inpatient_beds,729084.0
NC,2021,5,patients,inpatient_beds_used,547599.0
NC,2021,5,patients,inpatient_beds_used_covid,26990.0
NC,2021,6,hospital,inpatient_beds,3854.0
NC,2021,6,hospital,inpatient_beds_used,3854.0
NC,2021,6,hospital,inpatient_beds_used_covid,3734.0
NC,2021,6,patients,inpatient_beds,702750.0
NC,2021,6,patients,inpatient_beds_used,526197.0
NC,2021,6,patients,inpatient_beds_used_covid,15088.0
NC,2021,7,hospital,inpatient_beds,4008.0
NC,2021,7,hospital,inpatient_beds_used,4008.0
NC,2021,7,hospital,inpatient_beds_used_covid,3884.0
NC,2021,7,patients,inpatient_beds,726089.0
NC,2021,7,patients,inpatient_beds_used,545561.0
NC,2021,7,patients,inpatient_beds_used_covid,21006.0
NC,2021,8,hospital,inpatient_beds,3993.0
NC,2021,8,hospital,inpatient_beds_used,3993.0
NC,2021,8,hospital,inpatient_beds_used_covid,3869.0
NC,2021,8,patients,inpatient_beds,721406.0
NC,2021,8,patients,inpatient_beds_used,562619.0
NC,2021,8,patients,inpatient_beds_used_covid,82158.0
NC,2021,9,hospital,inpatient_beds,3885.0
NC,2021,9,hospital,inpatient_beds_used,3885.0
NC,2021,9,hospital,inpatient_beds_used_covid,3765.0
NC,2021,9,patients,inpatient_beds,702370.0
NC,2021,9,patients,inpatient_beds_used,552942.0
NC,2021,9,patients,inpatient_beds_used_covid,102371.0
NC,2021,10,hospital,inpatient_beds,4015.0
NC,2021,10,hospital,inpatient_beds_used,4015.0
NC,2021,10,hospital,inpatient_beds_used_covid,3891.0
NC,2021,10,patients,inpatient_beds,723257.0
NC,2021,10,patients,inpatient_beds_used,564649.0
NC,2021,10,patients,inpatient_beds_used_covid,63408.0
NC,2021,11,hospital,inpatient_beds,3864.0
NC,2021,11,hospital,inpatient_beds_used,3864.0
NC,2021,11,hospital,inpatient_beds_used_covid,3744.0
NC,2021,11,patients,inpatient_beds,691544.0
NC,2021,11,patients,inpatient_beds_used,532344.0
NC,2021,11,patients,inpatient_beds_used_covid,35319.0
NC,2021,12,hospital,inpatient_beds,4006.0
NC,2021,12,hospital,inpatient_beds_used,4006.0
NC,2021,12,hospital,inpatient_beds_used_covid,3882.0
NC,2021,12,patients,inpatient_beds,714625.0
NC,2021,12,patients,inpatient_beds_used,556918.0
NC,2021,12,patients,inpatient_beds_used_covid,61472.0
NC,2022,1,hospital,inpatient_beds,3986.0
NC,2022,1,hospital,inpatient_beds_used,3986.0
NC,2022,1,hospital,inpatient_beds_used_covid,3862.0
NC,2022,1,patients,inpatient_beds,712532.0
NC,2022,1,patients,inpatient_beds_used,568822.0
NC,2022,1,patients,inpatient_beds_used_covid,146048.0
NC,2022,2,hospital,inpatient_beds,3600.0
NC,2022,2,hospital,inpatient_beds_used,3600.0
NC,2022,2,hospital,inpatient_beds_used_covid,3488.0
NC,2022,2,patients,inpatient_beds,647729.0
NC,2022,2,patients,inpatient_beds_used,515929.0
NC,2022,2,patients,inpatient_beds_used_covid,95403.0
NC,2022,3,hospital,inpatient_beds,3967.0
NC,2022,3,hospital,inpatient_beds_used,3967.0
NC,2022,3,hospital,inpatient_beds_used_covid,3843.0
NC,2022,3,patients,inpatient_beds,714577.0
NC,2022,3,patients,inpatient_beds_used,546822.0
NC,2022,3,patients,inpatient_beds_used_covid,38020.0
NC,2022,4,hospital,inpatient_beds,3835.0
NC,2022,4,hospital,inpatient_beds_used,3835.0
NC,2022,4,hospital,inpatient_beds_used_covid,3715.0
NC,2022,4,patients,inpatient_beds,687874.0
NC,2022,4,patients,inpatient_beds_used,519988.0
NC,2022,4,patients,inpatient_beds_used_covid,24756.0
NC,2022,5,hospital,inpatient_beds,3941.0
NC,2022,5,hospital,inpatient_beds_used,3941.0
NC,2022,5,hospital,inpatient_beds_used_covid,3817.0
NC,2022,5,patients,inpatient_beds,708552.0
NC,2022,5,patients,inpatient_beds_used,539078.0
NC,2022,5,patients,inpatient_beds_used_covid,29095.0
NC,2022,6,hospital,inpatient_beds,3821.0
NC,2022,6,hospital,inpatient_beds_used,3821.0
NC,2022,6,hospital,inpatient_beds_used_covid,3701.0
NC,2022,6,patients,inpatient_beds,686946.0
NC,2022,6,patients,inpatient_beds_used,524827.0
NC,2022,6,patients,inpatient_beds_used_covid,32467.0
NC,2022,7,hospital,inpatient_beds,3966.0
NC,2022,7,hospital,inpatient_beds_used,3966.0
NC,2022,7,hospital,inpatient_beds_used_covid,3842.0
NC,2022,7,patients,inpatient_beds,705948.0
NC,2022,7,patients,inpatient_beds_used,545020.0
NC,2022,7,patients,inpatient_beds_used_covid,43691.0
NC,2022,8,hospital,inpatient_beds,3877.0
NC,2022,8,hospital,inpatient_beds_used,3877.0
NC,2022,8,hospital,inpatient_beds_used_covid,3753.0
NC,2022,8,patients,inpatient_beds,695020.0
NC,2022,8,patients,inpatient_beds_used,539262.0
NC,2022,8,patients,inpatient_beds_used_covid,59588.0
NC,2022,9,hospital,inpatient_beds,3567.0
NC,2022,9,hospital,inpatient_beds_used,3567.0
NC,2022,9,hospital,inpatient_beds_used_covid,3447.0
NC,2022,9,patients,inpatient_beds,647002.0
NC,2022,9,patients,inpatient_beds_used,504296.0
NC,2022,9,patients,inpatient_beds_used_covid,53450.0
NC,2022,10,hospital,inpatient_beds,3685.0
NC,2022,10,hospital,inpatient_beds_used,3685.0
NC,2022,10,hospital,inpatient_beds_used_covid,3561.0
NC,2022,10,patients,inpatient_beds,669377.0
NC,2022,10,patients,inpatient_beds_used,522406.0
NC,2022,10,patients,inpatient_beds_used_covid,46019.0
NC,2022,11,hospital,inpatient_beds,3540.0
NC,2022,11,hospital,inpatient_beds_used,3540.0
NC,2022,11,hospital,inpatient_beds_used_covid,3420.0
NC,2022,11,patients,inpatient_beds,634819.0
NC,2022,11,patients,inpatient_beds_used,503473.0
NC,2022,11,patients,inpatient_beds_used_covid,44960.0
NC,2022,12,hospital,inpatient_beds,3597.0
NC,2022,12,hospital,inpatient_beds_used,3597.0
NC,2022,12,hospital,inpatient_beds_used_covid,3477.0
NC,2022,12,patients,inpatient_beds,635992.0
NC,2022,12,patients,inpatient_beds_used,514068.0
NC,2022,12,patients,inpatient_beds_used_covid,59745.0
NC,2023,1,hospital,inpatient_beds,3575.0
NC,2023,1,hospital,inpatient_beds_used,3575.0
NC,2023,1,hospital,inpatient_beds_used_covid,3451.0
NC,2023,1,patients,inpatient_beds,636995.0
NC,2023,1,patients,inpatient_beds_used,525708.0
NC,2023,1,patients,inpatient_beds_used_covid,73233.0
NC,2023,2,hospital,inpatient_beds,3225.0
NC,2023,2,hospital,inpatient_beds_used,3225.0
NC,2023,2,hospital,inpatient_beds_used_covid,3113.0
NC,2023,2,patients,inpatient_beds,584530.0
NC,2023,2,patients,inpatient_beds_used,470322.0
NC,2023,2,patients,inpatient_beds_used_covid,48854.0
NC,2023,3,hospital,inpatient_beds,3547.0
NC,2023,3,hospital,inpatient_beds_used,3547.0
NC,2023,3,hospital,inpatient_beds_used_covid,3423.0
NC,2023,3,patients,inpatient_beds,639899.0
NC,2023,3,patients,inpatient_beds_used,511874.0
NC,2023,3,patients,inpatient_beds_used_covid,40229.0
NC,2023,4,hospital,inpatient_beds,3425.0
NC,2023,4,hospital,inpatient_beds_used,3425.0
NC,2023,4,hospital,inpatient_beds_used_covid,3305.0
NC,2023,4,patients,inpatient_beds,616934.0
NC,2023,4,patients,inpatient_beds_used,482660.0
NC,2023,4,patients,inpatient_beds_used_covid,27750.0
NC,2023,5,hospital,inpatient_beds,3534.0
NC,2023,5,hospital,inpatient_beds_used,3534.0
NC,2023,5,hospital,inpatient_beds_used_covid,3410.0
NC,2023,5,patients,inpatient_beds,632765.0
NC,2023,5,patients,inpatient_beds_used,496434.0
NC,2023,5,patients,inpatient_beds_used_covid,24007.0
NC,2023,6,hospital,inpatient_beds,3420.0
NC,2023,6,hospital,inpatient_beds_used,3420.0
NC,2023,6,hospital,inpatient_beds_used_covid,3169.0
NC,2023,6,patients,inpatient_beds,615336.0
NC,2023,6,patients,inpatient_beds_used,482308.0
NC,2023,6,patients,inpatient_beds_used_covid,19938.0
NC,2023,7,hospital,inpatient_beds,3530.0
NC,2023,7,hospital,inpatient_beds_used,3530.0
NC,2023,7,hospital,inpatient_beds_used_covid,3186.0
NC,2023,7,patients,inpatient_beds,633306.0
NC,2023,7,patients,inpatient_beds_used,495432.0
NC,2023,7,patients,inpatient_beds_used_covid,21628.0
NC,2023,8,hospital,inpatient_beds,3526.0
NC,2023,8,hospital,inpatient_beds_used,3526.0
NC,2023,8,hospital,inpatient_beds_used_covid,3178.0
NC,2023,8,patients,inpatient_beds,633716.0
NC,2023,8,patients,inpatient_beds_used,504803.0
NC,2023,8,patients,inpatient_beds_used_covid,31473.0
NC,2023,9,hospital,inpatient_beds,3449.0
NC,2023,9,hospital,inpatient_beds_used,3449.0
NC,2023,9,hospital,inpatient_beds_used_covid,3094.0
NC,2023,9,patients,inpatient_beds,619661.0
NC,2023,9,patients,inpatient_beds_used,495548.0
NC,2023,9,patients,inpatient_beds_used_covid,42056.0
NC,2023,10,hospital,inpatient_beds,3198.0
NC,2023,10,hospital,inpatient_beds_used,3198.0
NC,2023,10,hospital,inpatient_beds_used_covid,2885.0
NC,2023,10,patients,inpatient_beds,576572.0
NC,2023,10,patients,inpatient_beds_used,464337.0
NC,2023,10,patients,inpatient_beds_used_covid,37480.0
ND,2020,3,hospital,inpatient_beds,74.0
ND,2020,3,hospital,inpatient_beds_used,69.0
ND,2020,3,hospital,inpatient_beds_used_covid,74.0
ND,2020,3,patients,inpatient_beds,2404.0
ND,2020,3,patients,inpatient_beds_used,623.0
ND,2020,3,patients,inpatient_beds_used_covid,28.0
ND,2020,4,hospital,inpatient_beds,1393.0
ND,2020,4,hospital,inpatient_beds_used,1401.0
ND,2020,4,hospital,inpatient_beds_used_covid,624.0
ND,2020,4,patients,inpatient_beds,72848.0
ND,2020,4,patients,inpatient_beds_used,33390.0
ND,2020,4,patients,inpatient_beds_used_covid,766.0
ND,2020,5,hospital,inpatient_beds,1554.0
ND,2020,5,hospital,inpatient_beds_used,1563.0
ND,2020,5,hospital,inpatient_beds_used_covid,797.0
ND,2020,5,patients,inpatient_beds,73932.0
ND,2020,5,patients,inpatient_beds_used,40991.0
ND,2020,5,patients,inpatient_beds_used_covid,2219.0
ND,2020,6,hospital,inpatient_beds,1172.0
ND,2020,6,hospital,inpatient_beds_used,1147.0
ND,2020,6,hospital,inpatient_beds_used_covid,912.0
ND,2020,6,patients,inpatient_beds,60749.0
ND,2020,6,patients,inpatient_beds_used,34799.0
ND,2020,6,patients,inpatient_beds_used_covid,1458.0
ND,2020,7,hospital,inpatient_beds,1565.0
ND,2020,7,hospital,inpatient_beds_used,1557.0
ND,2020,7,hospital,inpatient_beds_used_covid,494.0
ND,2020,7,patients,inpatient_beds,75144.0
ND,2020,7,patients,inpatient_beds_used,43522.0
ND,2020,7,patients,inpatient_beds_used_covid,1504.0
ND,2020,8,hospital,inpatient_beds,1442.0
ND,2020,8,hospital,inpatient_beds_used,1473.0
ND,2020,8,hospital,inpatient_beds_used_covid,1474.0
ND,2020,8,patients,inpatient_beds,71865.0
ND,2020,8,patients,inpatient_beds_used,47528.0
ND,2020,8,patients,inpatient_beds_used_covid,3083.0
ND,2020,9,hospital,inpatient_beds,1462.0
ND,2020,9,hospital,inpatient_beds_used,1462.0
ND,2020,9,hospital,inpatient_beds_used_covid,1432.0
ND,2020,9,patients,inpatient_beds,70063.0
ND,2020,9,patients,inpatient_beds_used,47273.0
ND,2020,9,patients,inpatient_beds_used_covid,4408.0
ND,2020,10,hospital,inpatient_beds,1544.0
ND,2020,10,hospital,inpatient_beds_used,1544.0
ND,2020,10,hospital,inpatient_beds_used_covid,1515.0
ND,2020,10,patients,inpatient_beds,71983.0
ND,2020,10,patients,inpatient_beds_used,52378.0
ND,2020,10,patients,inpatient_beds_used_covid,8106.0
ND,2020,11,hospital,inpatient_beds,1508.0
ND,2020,11,hospital,inpatient_beds_used,1508.0
ND,2020,11,hospital,inpatient_beds_used_covid,1478.0
ND,2020,11,patients,inpatient_beds,69048.0
ND,2020,11,patients,inpatient_beds_used,52490.0
ND,2020,11,patients,inpatient_beds_used_covid,14369.0
ND,2020,12,hospital,inpatient_beds,1557.0
ND,2020,12,hospital,inpatient_beds_used,1557.0
ND,2020,12,hospital,inpatient_beds_used_covid,1526.0
ND,2020,12,patients,inpatient_beds,72975.0
ND,2020,12,patients,inpatient_beds_used,50933.0
ND,2020,12,patients,inpatient_beds_used_covid,9847.0
ND,2021,1,hospital,inpatient_beds,1557.0
ND,2021,1,hospital,inpatient_beds_used,1557.0
ND,2021,1,hospital,inpatient_beds_used_covid,1526.0
ND,2021,1,patients,inpatient_beds,72664.0
ND,2021,1,patients,inpatient_beds_used,48100.0
ND,2021,1,patients,inpatient_beds_used_covid,4774.0
ND,2021,2,hospital,inpatient_beds,1403.0
ND,2021,2,hospital,inpatient_beds_used,1403.0
ND,2021,2,hospital,inpatient_beds_used_covid,1375.0
ND,2021,2,patients,inpatient_beds,65325.0
ND,2021,2,patients,inpatient_beds_used,44040.0
ND,2021,2,patients,inpatient_beds_used_covid,3019.0
ND,2021,3,hospital,inpatient_beds,1545.0
ND,2021,3,hospital,inpatient_beds_used,1545.0
ND,2021,3,hospital,inpatient_beds_used_covid,1514.0
ND,2021,3,patients,inpatient_beds,71257.0
ND,2021,3,patients,inpatient_beds_used,48257.0
ND,2021,3,patients,inpatient_beds_used_covid,2335.0
ND,2021,4,hospital,inpatient_beds,1498.0
ND,2021,4,hospital,inpatient_beds_used,1500.0
ND,2021,4,hospital,inpatient_beds_used_covid,1475.0
ND,2021,4,patients,inpatient_beds,69944.0
ND,2021,4,patients,inpatient_beds_used,48796.0
ND,2021,4,patients,inpatient_beds_used_covid,3068.0
ND,2021,5,hospital,inpatient_beds,1554.0
ND,2021,5,hospital,inpatient_beds_used,1554.0
ND,2021,5,hospital,inpatient_beds_used_covid,1523.0
ND,2021,5,patients,inpatient_beds,72008.0
ND,2021,5,patients,inpatient_beds_used,49843.0
ND,2021,5,patients,inpatient_beds_used_covid,2821.0
ND,2021,6,hospital,inpatient_beds,1341.0
ND,2021,6,hospital,inpatient_beds_used,1341.0
ND,2021,6,hospital,inpatient_beds_used_covid,1311.0
ND,2021,6,patients,inpatient_beds,64942.0
ND,2021,6,patients,inpatient_beds_used,45377.0
ND,2021,6,patients,inpatient_beds_used_covid,1424.0
ND,2021,7,hospital,inpatient_beds,1536.0
ND,2021,7,hospital,inpatient_beds_used,1536.0
ND,2021,7,hospital,inpatient_beds_used_covid,1503.0
ND,2021,7,patients,inpatient_beds,70850.0
ND,2021,7,patients,inpatient_beds_used,48039.0
ND,2021,7,patients,inpatient_beds_used_covid,1134.0
ND,2021,8,hospital,inpatient_beds,1546.0
ND,2021,8,hospital,inpatient_beds_used,1546.0
ND,2021,8,hospital,inpatient_beds_used_covid,1520.0
ND,2021,8,patients,inpatient_beds,70547.0
ND,2021,8,patients,inpatient_beds_used,51313.0
ND,2021,8,patients,inpatient_beds_used_covid,3262.0
ND,2021,9,hospital,inpatient_beds,1502.0
ND,2021,9,hospital,inpatient_beds_used,1502.0
ND,2021,9,hospital,inpatient_beds_used_covid,1472.0
ND,2021,9,patients,inpatient_beds,66833.0
ND,2021,9,patients,inpatient_beds_used,51860.0
ND,2021,9,patients,inpatient_beds_used_covid,6481.0
ND,2021,10,hospital,inpatient_beds,1555.0
ND,2021,10,hospital,inpatient_beds_used,1555.0
ND,2021,10,hospital,inpatient_beds_used_covid,1524.0
ND,2021,10,patients,inpatient_beds,69279.0
ND,2021,10,patients,inpatient_beds_used,54417.0
ND,2021,10,patients,inpatient_beds_used_covid,8365.0
ND,2021,11,hospital,inpatient_beds,1501.0
ND,2021,11,hospital,inpatient_beds_used,1501.0
ND,2021,11,hospital,inpatient_beds_used_covid,1471.0
ND,2021,11,patients,inpatient_beds,66637.0
ND,2021,11,patients,inpatient_beds_used,52526.0
ND,2021,11,patients,inpatient_beds_used_covid,8002.0
ND,2021,12,hospital,inpatient_beds,1547.0
ND,2021,12,hospital,inpatient_beds_used,1547.0
ND,2021,12,hospital,inpatient_beds_used_covid,1516.0
ND,2021,12,patients,inpatient_beds,67815.0
ND,2021,12,patients,inpatient_beds_used,54027.0
ND,2021,12,patients,inpatient_beds_used_covid,7325.0
ND,2022,1,hospital,inpatient_beds,1528.0
ND,2022,1,hospital,inpatient_beds_used,1528.0
ND,2022,1,hospital,inpatient_beds_used_covid,1497.0
ND,2022,1,patients,inpatient_beds,68362.0
ND,2022,1,patients,inpatient_beds_used,53641.0
ND,2022,1,patients,inpatient_beds_used_covid,8531.0
ND,2022,2,hospital,inpatient_beds,1404.0
ND,2022,2,hospital,inpatient_beds_used,1404.0
ND,2022,2,hospital,inpatient_beds_used_covid,1376.0
ND,2022,2,patients,inpatient_beds,62069.0
ND,2022,2,patients,inpatient_beds_used,48198.0
ND,2022,2,patients,inpatient_beds_used_covid,5602.0
ND,2022,3,hospital,inpatient_beds,1554.0
ND,2022,3,hospital,inpatient_beds_used,1554.0
ND,2022,3,hospital,inpatient_beds_used_covid,1523.0
ND,2022,3,patients,inpatient_beds,68737.0
ND,2022,3,patients,inpatient_beds_used,51093.0
ND,2022,3,patients,inpatient_beds_used_covid,2515.0
ND,2022,4,hospital,inpatient_beds,1500.0
ND,2022,4,hospital,inpatient_beds_used,1500.0
ND,2022,4,hospital,inpatient_beds_used_covid,1470.0
ND,2022,4,patients,inpatient_beds,65385.0
ND,2022,4,patients,inpatient_beds_used,48715.0
ND,2022,4,patients,inpatient_beds_used_covid,1461.0
ND,2022,5,hospital,inpatient_beds,1551.0
ND,2022,5,hospital,inpatient_beds_used,1550.0
ND,2022,5,hospital,inpatient_beds_used_covid,1520.0
ND,2022,5,patients,inpatient_beds,67092.0
ND,2022,5,patients,inpatient_beds_used,51245.0
ND,2022,5,patients,inpatient_beds_used_covid,1705.0
ND,2022,6,hospital,inpatient_beds,1504.0
ND,2022,6,hospital,inpatient_beds_used,1504.0
ND,2022,6,hospital,inpatient_beds_used_covid,1474.0
ND,2022,6,patients,inpatient_beds,66388.0
ND,2022,6,patients,inpatient_beds_used,50127.0
ND,2022,6,patients,inpatient_beds_used_covid,2029.0
ND,2022,7,hospital,inpatient_beds,1549.0
ND,2022,7,hospital,inpatient_beds_used,1549.0
ND,2022,7,hospital,inpatient_beds_used_covid,1518.0
ND,2022,7,patients,inpatient_beds,65965.0
ND,2022,7,patients,inpatient_beds_used,49365.0
ND,2022,7,patients,inpatient_beds_used_covid,2261.0
ND,2022,8,hospital,inpatient_beds,1539.0
ND,2022,8,hospital,inpatient_beds_used,1539.0
ND,2022,8,hospital,inpatient_beds_used_covid,1508.0
ND,2022,8,patients,inpatient_beds,66286.0
ND,2022,8,patients,inpatient_beds_used,50504.0
ND,2022,8,patients,inpatient_beds_used_covid,3000.0
ND,2022,9,hospital,inpatient_beds,1486.0
ND,2022,9,hospital,inpatient_beds_used,1486.0
ND,2022,9,hospital,inpatient_beds_used_covid,1456.0
ND,2022,9,patients,inpatient_beds,64198.0
ND,2022,9,patients,inpatient_beds_used,48837.0
ND,2022,9,patients,inpatient_beds_used_covid,2317.0
ND,2022,10,hospital,inpatient_beds,1542.0
ND,2022,10,hospital,inpatient_beds_used,1542.0
ND,2022,10,hospital,inpatient_beds_used_covid,1511.0
ND,2022,10,patients,inpatient_beds,66243.0
ND,2022,10,patients,inpatient_beds_used,49504.0
ND,2022,10,patients,inpatient_beds_used_covid,1935.0
ND,2022,11,hospital,inpatient_beds,1480.0
ND,2022,11,hospital,inpatient_beds_used,1480.0
ND,2022,11,hospital,inpatient_beds_used_covid,1450.0
ND,2022,11,patients,inpatient_beds,63984.0
ND,2022,11,patients,inpatient_beds_used,47836.0
ND,2022,11,patients,inpatient_beds_used_covid,1970.0
ND,2022,12,hospital,inpatient_beds,1321.0
